"ID","Producto","Fabricante","Familia","Marca","Código de barras","Troquel","Código externo","Habilitado","Nodo Habilitado","Estado","Nodo","Acciones"
"100100000000164330","47STREET SET VASO NEGRO RETA","","","","7798095673546","","A50053499","SI","FTW","1","FTW",""
"100100000000164331","47STREET SET VASO ROSA RETA","","","","7798095673560","","A50053501","SI","FTW","1","FTW",""
"100100000000164332","47STREET SET VASO VERDE RETA","","","","7798095673553","","A50053500","SI","FTW","1","FTW",""
"100100000000162048","A WISH DEC ADAP/U CU/COCH264N","","","","512398002646","","A50051142","SI","FTW","1","FTW",""
"100100000000162045","A WISH DEC ADAP/U CU/COCH264U","","","","512398002646","","A50051140","SI","FTW","1","FTW",""
"100100000000162788","A WISH DEC ALMOH AMAMANT 806","","","","5015015018606","","A50051918","SI","FTW","1","FTW",""
"100100000000162792","A WISH DEC ALMOH AMAMANT 816","","","","501501501816","","A50051922","SI","FTW","1","FTW",""
"100100000000162531","A WISH DEC ALMOH/TERAP POS222","","","","","","A50051653","SI","FTW","1","FTW",""
"100100000000162963","A WISH DEC BOLSA DORMIR  228","","","","912392322281","","A50052098","SI","FTW","1","FTW",""
"100100000000162936","A WISH DEC CAMBIADOR CR 403","","","","3212300094031","","A50052071","SI","FTW","1","FTW",""
"100100000000162937","A WISH DEC CAMBIADOR GOMA 275","","","","3212300092754","","A50052072","SI","FTW","1","FTW",""
"100100000000162941","A WISH DEC CAMBIADOR PLEG 277","","","","512398452779","","A50052076","SI","FTW","1","FTW",""
"100100000000162944","A WISH DEC CAMBIADOR PL/T 278","","","","512398152785","","A50052078","SI","FTW","1","FTW",""
"100100000000162940","A WISH DEC CAMBIADOR PREM 276","","","","3224010142766","","A50052075","SI","FTW","1","FTW",""
"100100000000162938","A WISH DEC CAMBIADOR SOBRE402","","","","512398454025","","A50052073","SI","FTW","1","FTW",""
"100100000000162943","A WISH DEC CAMBIADOR SO/T 404","","","","512398454049","","A50052077","SI","FTW","1","FTW",""
"100100000000162950","A WISH DEC CHICHONERA EST 070","","","","3200000000703","","A50052084","SI","FTW","1","FTW",""
"100100000000162949","A WISH DEC CHICHONERA EST 073","","","","3200000000735","","A50052083","SI","FTW","1","FTW",""
"100100000000162948","A WISH DEC CHICHONERA EST 75","","","","3200000000759","","A50052082","SI","FTW","1","FTW",""
"100100000000162946","A WISH DEC CHICHONERA LI 071","","","","3200000000711","","A50052080","SI","FTW","1","FTW",""
"100100000000162947","A WISH DEC CHICHONERA LI 072","","","","3200000000728","","A50052081","SI","FTW","1","FTW",""
"100100000000162945","A WISH DEC CHICHONERA LI 074","","","","3200000000742","","A50052079","SI","FTW","1","FTW",""
"100100000000162505","A WISH DEC CUELL CERV R/N209U","","","","512398452090","","A50051623","SI","FTW","1","FTW",""
"100100000000162060","A WISH DEC CUELLITO CERV 208N","","","","512398452083","","A50051154","SI","FTW","1","FTW",""
"100100000000162059","A WISH DEC CUELLITO CERV 208U","","","","512398452083","","A50051151","SI","FTW","1","FTW",""
"100100000000162061","A WISH DEC CUELLITO CERV208NA","","","","512398452083","","A50051155","SI","FTW","1","FTW",""
"100100000000162529","A WISH DEC ESTUCHE CRIST 244V","","","","8522875442430","","A50051651","SI","FTW","1","FTW",""
"100100000000162955","A WISH DEC FULAR C/ELAS 246","","","","8522875222469","","A50052090","SI","FTW","1","FTW",""
"100100000000162953","A WISH DEC FULAR LARGE 249","","","","8521875222493","","A50052087","SI","FTW","1","FTW",""
"100100000000162952","A WISH DEC FULAR MEDIUM 248","","","","8521875222486","","A50052086","SI","FTW","1","FTW",""
"100100000000162951","A WISH DEC FULAR SMALL 247","","","","8521875222479","","A50052085","SI","FTW","1","FTW",""
"100100000000162954","A WISH DEC FULAR XLARGE 250","","","","8521875222509","","A50052088","SI","FTW","1","FTW",""
"100100000000162790","A WISH DEC NID/CONT BASE 811","","","","254124180838","","A50051920","SI","FTW","1","FTW",""
"100100000000162791","A WISH DEC NID/CONT S/BA 808","","","","512398472210","","A50051921","SI","FTW","1","FTW",""
"100100000000162523","A WISH DEC PINTORCITO  1046","","","","512398410465","","A50051643","SI","FTW","1","FTW",""
"100100000000162521","A WISH DEC PORTA ENF/PLU 227","","","","5123980022710","","A50051641","SI","FTW","1","FTW",""
"100100000000162522","A WISH DEC PORTA MAM/TER 245","","","","8522875212453","","A50051642","SI","FTW","1","FTW",""
"100100000000162530","A WISH DEC PROTECT/MA X6 243","","","","8522875442439","","A50051652","SI","FTW","1","FTW",""
"100100000000162058","A WISH DEC RED/ACOLCH H/513NA","","","","5015015015135","","A50051148","SI","FTW","1","FTW",""
"100100000000162057","A WISH DEC RED/ACOLCH H/C513N","","","","5015015015135","","A50051146","SI","FTW","1","FTW",""
"100100000000162056","A WISH DEC RED/ACOLCH H/C513U","","","","5015015015135","","A50051144","SI","FTW","1","FTW",""
"100100000000162789","A WISH DEC SET AMAMANTAR 807","","","","5015015018075","","A50051919","SI","FTW","1","FTW",""
"100100000000162975","A WISH DECO APEGO    ART826","","","","","","A50052111","SI","FTW","1","FTW",""
"100100000000162974","A WISH DECO APEGO    ART827","","","","","","A50052110","SI","FTW","1","FTW",""
"100100000000162973","A WISH DECO APEGO GDE ART824","","","","5015015018242","","A50052109","SI","FTW","1","FTW",""
"100100000000162972","A WISH DECO APEGO MED ART823","","","","5015015018235","","A50052108","SI","FTW","1","FTW",""
"100100000000162063","A WISH DECO P/CHUP BROCH 502N","","","","501501501512","","A50051160","SI","FTW","1","FTW",""
"100100000000162062","A WISH DECO P/CHUP BROCH 502U","","","","501501501512","","A50051157","SI","FTW","1","FTW",""
"100100000000162087","A WISH DECO P/CHUP BROCH502NA","","","","501501501512","","A50051186","SI","FTW","1","FTW",""
"100100000000162114","A WISH DECO P/CHUP T/LIS502LN","","","","501501501512","","A50051216","SI","FTW","1","FTW",""
"100100000000162088","A WISH DECO P/CHUP T/LIS502LU","","","","501501501512","","A50051187","SI","FTW","1","FTW",""
"100100000000162040","A WISH DECO PORTACHUP NENA501","","","","512398015011","","A50051138","SI","FTW","1","FTW",""
"100100000000162038","A WISH DECO PORTACHUPETE N501","","","","512398015011","","A50051135","SI","FTW","1","FTW",""
"100100000000162039","A WISH DECO PORTACHUPETE U501","","","","512398015011","","A50051133","SI","FTW","1","FTW",""
"100100000000162977","A WISH DECO PROTECT COL/CA230","","","","512398422307","","A50052113","SI","FTW","1","FTW",""
"100100000000162978","A WISH DECO PROTECT COL/CO233","","","","512398422338","","A50052114","SI","FTW","1","FTW",""
"100100000000162979","A WISH DECO PROTECT COL/CU231","","","","512398422314","","A50052115","SI","FTW","1","FTW",""
"100100000000162981","A WISH DECO PROTECT COL/CU232","","","","5111184282324","","A50052117","SI","FTW","1","FTW",""
"100100000000162980","A WISH DECO PROTECT COL/PC234","","","","5123900002347","","A50052116","SI","FTW","1","FTW",""
"100100000000162115","A WISH DECO TULL MOSQU CO266","","","","","","A50051217","SI","FTW","1","FTW",""
"100100000000156849","{ADAR ROMPECABEZ INSECT.A3015","","","","2020061200018","B19320","A50045722","SI","FTW","3","FTW",""
"100100000000156850","{ADAR ROMPECABEZA ANIM.A3027","","","","2020061200025","B19320","A50045723","SI","FTW","3","FTW",""
"100100000000156852","{ADAR ROMPECABEZA FRUT.BM308","","","","2021070303202","B19320","A50045725","SI","FTW","3","FTW",""
"100100000000156851","{ADAR ROMPECABEZA HORT.BM307","","","","2021070303219","B19320","A50045724","SI","FTW","3","FTW",""
"100100000000198139","AEROPLANE MINI SET DE DOMINO","BAG STORE","JUGUETE                            (BYN)","AEROPLANE","7450077088969","","A50079202","SI","FTW","1","FTW",""
"100100000000171470","{AGATHA ALFOMBRA RECR CIRCUL","","","","7798431850150","","A50060807","SI","FTW","3","FTW",""
"100100000000191831","AGATHA ALMOHADILLA TERMICA","AGATHA BABY COOL","ACCESORIO                          (BYN)","AGATHA","7798431850358","","A50073099","SI","FTW","1","FTW",""
"100100000000167605","AGATHA ALMOHADON NORD 27X57CM","","","","7798431850068","","A50056916","SI","FTW","1","FTW",""
"100100000000191829","AGATHA ALMOHADONES AGATHA","AGATHA BABY COOL","ACCESORIO                          (BYN)","AGATHA","7798431850341","","A50073096","SI","FTW","1","FTW",""
"100100000000167602","AGATHA ALMOHADONES LACTANCIA","","","","7798431850051","","A50056913","SI","FTW","1","FTW",""
"100100000000170275","AGATHA ARCOIRIS","","","","7798431850082","","A50059593","SI","FTW","1","FTW",""
"100100000000170276","AGATHA BABEROS CHIC","","","","7798431850136","","A50059594","SI","FTW","1","FTW",""
"100100000000167599","AGATHA BANDANAS     SET X2","","","","7798431850129","","A50056910","SI","FTW","1","FTW",""
"100100000000171471","AGATHA BARRILETE DECORATIVO","","","","7798431850075","","A50060808","SI","FTW","1","FTW",""
"100100000000170280","AGATHA CAMBIADOR FUNCIONAL","","","","7798431850112","","A50059598","SI","FTW","1","FTW",""
"100100000000167606","AGATHA COLCHON REDUCTOR","","","","7798431850105","","A50056918","SI","FTW","1","FTW",""
"100100000000167601","AGATHA GUIRNALDAS CORAZONES","","","","7798431850099","","A50056911","SI","FTW","1","FTW",""
"100100000000176228","AGATHA LONETA PICNIC","","","","7798431850327","","A50065718","SI","FTW","1","FTW",""
"100100000000171472","AGATHA LONETA RAYUELA","","","","7798431850143","","A50060809","SI","FTW","1","FTW",""
"100100000000170274","AGATHA MANTA CON PELUCHE","","","","7798431850198","","A50059592","SI","FTW","1","FTW",""
"100100000000172514","AGATHA MANTA DE CRECIMIENTO","","","","7798431850297","","A50061877","SI","FTW","1","FTW",""
"100100000000175182","AGATHA MANTA DE MUSELINA","","","","7798431850303","","A50064646","SI","FTW","1","FTW",""
"100100000000175183","AGATHA MANTA ELASTIZADA","","","","7798431850310","","A50064647","SI","FTW","1","FTW",""
"100100000000167595","AGATHA MANTA MICROP ARCOIRIS","","","","7798431850044","","A50056906","SI","FTW","1","FTW",""
"100100000000167594","{AGATHA MANTA MICROP PLUMITAS","","","","7790000101014","","A50056905","SI","FTW","3","FTW",""
"100100000000170271","AGATHA MANTA POLARS. BL ESTRE","","","","7798431850013","","A50059589","SI","FTW","1","FTW",""
"100100000000170273","AGATHA MANTA POLARS. RO ESTRE","","","","7798431850020","","A50059590","SI","FTW","1","FTW",""
"100100000000170272","AGATHA MANTA POLARS. VER ESTR","","","","7798431850037","","A50059591","SI","FTW","1","FTW",""
"100100000000193801","AGATHA MANTA POLARSOFT","AGATHA BABY COOL","ACCESORIO                          (BYN)","AGATHA","7798431850365","","A50074882","SI","FTW","1","FTW",""
"100100000000172515","AGATHA MANTA PREMIUM C/C","","","","7798431850280","","A50061878","SI","FTW","1","FTW",""
"100100000000172516","{AGATHA MANTA PREMIUM S/C","","","","7798431850273","","A50061879","SI","FTW","3","FTW",""
"100100000000170284","AGATHA MEDIAS PACK X3","","","","7798431850211","","A50059602","SI","FTW","1","FTW",""
"100100000000170282","AGATHA MEDIAS SIMPLE","","","","7798431850228","","A50059601","SI","FTW","1","FTW",""
"100100000000167598","{AGATHA MUñECO AMIGURIS","","","","7790000003110","","A50056909","SI","FTW","3","FTW",""
"100100000000167596","AGATHA MUñECO MICROPERLAS OSA","","","","7798431850235","","A50056907","SI","FTW","1","FTW",""
"100100000000170278","AGATHA MUñECO TEJIDO AGARRE","","","","7798431850266","","A50059595","SI","FTW","1","FTW",""
"100100000000170279","AGATHA MUñECO TEJIDO AMIGURUM","","","","7798431850242","","A50059597","SI","FTW","1","FTW",""
"100100000000170277","AGATHA MUñECO TEJIDO SONAJERO","","","","7798431850259","","A50059596","SI","FTW","1","FTW",""
"100100000000176227","AGATHA PILUSOS","","","","7798431850334","","A50065717","SI","FTW","1","FTW",""
"100100000000167607","{AGATHA PORTA ENFANT","","","","7790000001024","","A50056920","SI","FTW","3","FTW",""
"100100000000170281","AGATHA PORTA ENFANT","","","","7798431850174","","A50059599","SI","FTW","1","FTW",""
"100100000000167604","AGATHA PORTACHUPETES","","","","7798431850181","","A50056912","SI","FTW","1","FTW",""
"100100000000167608","AGATHA PORTALIBRETAS SANITARI","","","","7798431850167","","A50056921","SI","FTW","1","FTW",""
"100100000000170283","AGATHA PROTECTOR MAMARIO","","","","7798431850204","","A50059600","SI","FTW","1","FTW",""
"100100000000197079","AGATHA SET DE BIENVENIDA","AGATHA BABY COOL","ACCESORIO                          (BYN)","AGATHA","7798431853519","","A50078190","SI","FTW","1","FTW",""
"100100000000167597","{AGATHA SONAJERO AMIG HONGUIT","","","","7790000003158","","A50056908","SI","FTW","3","FTW",""
"100100000000086740","AJO AJO BOLSO BAGUM","","","","7798155720211","","A88986802","SI","FTW","1","FTW",""
"100100000000086739","AJO AJO BOLSO MATER/CARTERA","","","","7798155720220","","A88986801","SI","FTW","1","FTW",""
"100100000000086742","AJO AJO BOLSO MICROFIBRA","","","","7798155720213","","A88986804","SI","FTW","1","FTW",""
"100100000000086741","AJO AJO BOLSO PIQUE","","","","7798155720212","","A88986803","SI","FTW","1","FTW",""
"100100000000086743","AJO AJO BOLSO PIQUE C/CAMBIAD","","","","7798155720250","","A88986805","SI","FTW","1","FTW",""
"100100000000086746","AJO AJO CINTA PORT/CHUP APLIQ","","","","7798155720210","","A88986808","SI","FTW","1","FTW",""
"100100000000086744","AJO AJO CINTA PORT/CHUP ARCA","","","","7798155720219","","A88986806","SI","FTW","1","FTW",""
"100100000000086745","AJO AJO CINTA PORT/CHUP BOTON","","","","7798155720217","","A88986807","SI","FTW","1","FTW",""
"100100000000108883","AJO AJO CINTA PORT/CHUP BROCH","","","","7798155720114","","A89009746","SI","FTW","1","FTW",""
"100100000000086877","AJO AJO KIT REG(LI-CE-RO-VER)","","","","3465030200009","","A88986858","SI","FTW","1","FTW",""
"100100000000128702","AJO AJO MOCHILA ARCO IRIS","","","","7798155720253","","A50016987","SI","FTW","1","FTW",""
"100100000000128699","AJO AJO MOCHILA CAPIT.AMERICA","","","","7798155720254","","A50016984","SI","FTW","1","FTW",""
"100100000000086750","AJO AJO MOCHILA INF/HIPOPOTAM","","","","7798155720249","","A88986812","SI","FTW","1","FTW",""
"100100000000086748","AJO AJO MOCHILA INF/MONOLOCO","","","","7798155720257","","A88986810","SI","FTW","1","FTW",""
"100100000000086749","AJO AJO MOCHILA INF/MURRUNGAT","","","","7798155720259","","A88986811","SI","FTW","1","FTW",""
"100100000000128700","AJO AJO MOCHILA KITTY","","","","7798155720256","","A50016985","SI","FTW","1","FTW",""
"100100000000086747","AJO AJO MOCHILA MATERNAL","","","","7798155720255","","A88986809","SI","FTW","1","FTW",""
"100100000000128698","AJO AJO MOCHILA MICKEY","","","","7798155720251","","A50016983","SI","FTW","1","FTW",""
"100100000000128697","AJO AJO MOCHILA MINNIE","","","","7798155720252","","A50016982","SI","FTW","1","FTW",""
"100100000000128701","AJO AJO MOCHILA UNICORNIO","","","","7798155720258","","A50016986","SI","FTW","1","FTW",""
"100100000000128704","AJO AJO OSITO SIMON/MASHA","","","","7798155720118","","A50016989","SI","FTW","1","FTW",""
"100100000000086751","AJO AJO SONAJERO CHICO","","","","7798155720170","","A88986813","SI","FTW","1","FTW",""
"100100000000092312","AJO AJO SONAJERO COCODRIL CH","","","","7798155720221","","A88989832","SI","FTW","1","FTW",""
"100100000000092314","AJO AJO SONAJERO COCODRIL GDE","","","","7798155720222","","A88989833","SI","FTW","1","FTW",""
"100100000000086752","AJO AJO SONAJERO CUNERO","","","","7798155720173","","A88986814","SI","FTW","1","FTW",""
"100100000000063477","ALGABO ACOND SOY LUNA E/SX444","","","","7791274004261","AL4045442","A88962411","SI","FTW","1","FTW",""
"100100000000063486","ALGABO ANGRY BIRD SPL ROJX125","","","","7791274004643","AL4132004","A88962419","SI","FTW","1","FTW",""
"100100000000020856","ALGABO BABY ACEITE       X200","ALGABO SA","ACEITE                             (BYN)","ALGABO","7791274001567","AL3367234","A88920616","SI","FTW","1","FTW",""
"705949","ALGABO BABY ACEITE       X355","ALGABO SA","ACEITE                             (BYN)","ALGABO","7791274200908","AL3367231","A88834614","SI","FTW","1","FTW",""
"705951","ALGABO BABY COL CARICIA  X236","ALGABO SA","COLONIA                            (BYN)","ALGABO","7791274192227","AL3332001","A88834616","SI","FTW","1","FTW",""
"924394","ALGABO BABY COL DULCES M X100","ALGABO SA","COLONIA                            (BYN)","ALGABO","7791274000119","AL3332011","A88871841","SI","FTW","1","FTW",""
"705950","ALGABO BABY COL DULCES M X200","ALGABO SA","COLONIA                            (BYN)","ALGABO","7791274192234","AL3332002","A88834615","SI","FTW","1","FTW",""
"705946","ALGABO BABY COL SVE BRIS X200","ALGABO SA","COLONIA                            (BYN)","ALGABO","7791274192241","AL3332003","A88834611","SI","FTW","1","FTW",""
"812854","ALGABO BABY (COL+FEC+SH+TOAL)","ALGABO SA","COLONIA                            (BYN)","ALGABO","7791274193514","AL3300004","A88849758","SI","FTW","1","FTW",""
"744531","ALGABO BABY (COLX236+FECX200)","ALGABO SA","COLONIA                            (BYN)","ALGABO","7791274192142","AL3300003","A88842127","SI","FTW","1","FTW",""
"923494","ALGABO BABY FECULA E/SUA X200","ALGABO SA","POLVO Y TALCO                      (BYN)","ALGABO","7791274196546","AL3330618","A88871165","SI","FTW","1","FTW",""
"728906","ALGABO BABY FECULA E/SUA X250","ALGABO SA","POLVO Y TALCO                      (BYN)","ALGABO","7791274188305","AL3330614","A88823873","SI","FTW","1","FTW",""
"100100000000088972","ALGABO BABY JAB C/ESTU   X 80","","","","7791274197307","AL3340001","A88988149","SI","FTW","1","FTW",""
"100100000000121988","ALGABO BABY JAB LIQ YODA X500","","","","7791274198908","AL3340363","A50010029","SI","FTW","1","FTW",""
"100100000000144765","ALGABO BABY JAB LIQUID D/P200","","","","7791274200700","AL3340365","A50033225","SI","FTW","1","FTW",""
"100100000000096943","ALGABO BABY JAB LIQUIDO  X200","","","","7791274198243","AL3340362","A88996496","SI","FTW","1","FTW",""
"100100000000107514","ALGABO BABY JAB P/BEBE P X 80","","","","7791274198434","","A89006580","SI","FTW","1","FTW",""
"100100000000135105","ALGABO BABY SET REGAL(COL+SH)","","","","7791274200144","","A50023522","SI","FTW","1","FTW",""
"924395","ALGABO BABY SH E/SUA CAM X444","ALGABO SA","SHAMPOO                            (BYN)","ALGABO","7791274196508","AL3343442","A88871842","SI","FTW","1","FTW",""
"974518","ALGABO BABY SH E/SUA CAM X755","ALGABO SA","SHAMPOO                            (BYN)","ALGABO","","AL3343752","A88891516","SI","FTW","1","FTW",""
"705954","ALGABO BABY SH E/SUAVE   X236","ALGABO SA","SHAMPOO                            (BYN)","ALGABO","7791274192319","AL3343232","A88834619","SI","FTW","1","FTW",""
"744529","ALGABO BABY SH E/SUAVE   X444","ALGABO SA","SHAMPOO                            (BYN)","ALGABO","7791274192326","AL3343441","A88842125","SI","FTW","1","FTW",""
"100100000000141332","ALGABO BABY SH EX/SUAVE 755ML","","","","7791274000386","","A50029715","SI","FTW","1","FTW",""
"100100000000136227","ALGABO BABY SH MANZANILLAX200","","","","7791274200151","AL3343236","A50024665","SI","FTW","1","FTW",""
"100100000000066794","ALGABO BM SOY LUNA L/TURQX236","","","","7791274004247","AL4032112","A88964892","SI","FTW","1","FTW",""
"100100000000066795","ALGABO BM SOY LUNA SM/ROSX236","","","","7791274004230","AL4032111","A88964893","SI","FTW","1","FTW",""
"100100000000084313","ALGABO BSP BARBIE ROSA   X125","","","","7791274004841","AL5332004","A88983572","SI","FTW","1","FTW",""
"100100000000070998","ALGABO BSP BARBIE TURQUE X125","","","","7791274004858","AL5332005","A88971073","SI","FTW","1","FTW",""
"100100000000084336","ALGABO BSP HOT WHEELS C/EX125","","","","7791274197437","AL5132001","A88983585","SI","FTW","1","FTW",""
"100100000000170082","ALGABO BSP PAW PATROL X125","","","","7791274201189","AL3032001","A50059390","SI","FTW","1","FTW",""
"100100000000063942","ALGABO BSP SOY LUNA ROSA X125","","","","7791274004216","AL4032113","A88961694","SI","FTW","1","FTW",""
"100100000000063943","ALGABO BSP SOY LUNA TURQ X125","","","","7791274004223","AL4032114","A88961695","SI","FTW","1","FTW",""
"100100000000071122","ALGABO BSP STARWA D/VADERX125","","","","7791274004995","AL4032120","A88970018","SI","FTW","1","FTW",""
"100100000000066799","ALGABO BSP STARWARS STORMX125","","","","7791274005008","AL4032121","A88964897","SI","FTW","1","FTW",""
"100100000000071000","ALGABO COL BARBIE ROSA VDX100","","","","7791274004889","AL5332006","A88971074","SI","FTW","1","FTW",""
"100100000000071002","ALGABO COL BARBIE TURQ VDX100","","","","7791274004896","AL5332007","A88971076","SI","FTW","1","FTW",""
"100100000000206964","ALGABO COL BLUSH PETALS  X400","ALGABO SA","COLONIA                            (BYN)","ALGABO","7791274201608","AL5332007","A50088204","SI","FTW","1","FTW",""
"100100000000206963","ALGABO COL LILY GARDEN   X400","ALGABO SA","COLONIA                            (BYN)","ALGABO","7791274201615","AL5332007","A50088201","SI","FTW","1","FTW",""
"100100000000066067","ALGABO COL SOY LUNA F/HAPX 50","","","","7791274004193","AL4000011","A88964728","SI","FTW","1","FTW",""
"100100000000066796","ALGABO COL SOY LUNA M/O/WX 50","","","","7791274004209","AL4000012","A88964894","SI","FTW","1","FTW",""
"100100000000063469","ALGABO DORY BODY SPL 125+CHAM","","","","7791274004520","AL4000009","A88962403","SI","FTW","1","FTW",""
"100100000000063468","ALGABO DORY SH 3 EN 1    X350","","","","7791274004513","AL4043102","A88962402","SI","FTW","1","FTW",""
"100100000000084314","ALGABO JAB LIQ BARBIE    X236","","","","7791274197246","AL5340363","A88983573","SI","FTW","1","FTW",""
"100100000000122003","ALGABO JAB LIQ COCO X221","","","","7791274199554","AL6040917","A50010044","SI","FTW","1","FTW",""
"100100000000084338","ALGABO JAB LIQ HOT WHEELSX236","","","","7791274197291","AL5140001","A88983586","SI","FTW","1","FTW",""
"100100000000122004","ALGABO JAB LIQ KA   X221","","","","7791274199561","AL6040918","A50010045","SI","FTW","1","FTW",""
"100100000000170909","ALGABO JAB LIQ TORTUGAS  X300","","","","7791274201233","","A50060244","SI","FTW","1","FTW",""
"100100000000147240","ALGABO JL STARWARS       X300","","","","7791274200816","AL4040018","A50035737","SI","FTW","1","FTW",""
"100100000000074094","ALGABO JL STARWARS 3D D/VX500","","","","7791274005138","AL4040016","A88973973","SI","FTW","1","FTW",""
"100100000000074095","ALGABO JL STARWARS 3D STOX500","","","","7791274005145","AL4040017","A88973974","SI","FTW","1","FTW",""
"100100000000066800","ALGABO JL STARWARS SURTI X500","","","","7791274004971","AL4040015","A88964898","SI","FTW","1","FTW",""
"100100000000147234","ALGABO JL ZOMBIE         X300","","","","7791274200823","AL2940007","A50035731","SI","FTW","1","FTW",""
"100100000000110562","ALGABO KIDS ACON SANDIA DX750","","","","7791274198724","","A89010702","SI","FTW","1","FTW",""
"100100000000063460","ALGABO KIDS ACOND SANDIA X350","","","","7791274004391","AL6045111","A88962397","SI","FTW","1","FTW",""
"100100000000111258","ALGABO KIDS SH BUBBLE GUMX750","","","","7791274198700","AL6043750","A89006763","SI","FTW","1","FTW",""
"100100000000110561","ALGABO KIDS SH SANDIA DULX750","","","","7791274198717","","A89010701","SI","FTW","1","FTW",""
"100100000000126061","ALGABO KIDS ZOMBIES SET(FRAG+","","","","7791274199820","","A50014241","SI","FTW","1","FTW",""
"705938","ALGABO LOONEY TUN ACEI   X236","ALGABO SA","ACEITE                             (BYN)","ALGABO","7791274089107","","A88834602","SI","FTW","1","FTW",""
"728922","ALGABO LOONEY TUN FECULA X250","ALGABO SA","POLVO Y TALCO                      (BYN)","ALGABO","7791274089084","","A88823890","SI","FTW","1","FTW",""
"730367","ALGABO LOONEY TUN SH BEBEX450","ALGABO SA","SHAMPOO                            (BYN)","ALGABO","7791274089046","","A88826066","SI","FTW","1","FTW",""
"100100000000096961","ALGABO MINIONS SH        X200","","","","7791274198342","AL4743002","A88996512","SI","FTW","1","FTW",""
"100100000000080958","{ALGABO MINIONS SH 2EN1  X400","","","","7791274197147","AL4743001","A88979972","SI","FTW","3","FTW",""
"100100000000170084","ALGABO PAW PATROL JAB LIQX300","","","","7791274201196","AL3040001","A50059392","SI","FTW","1","FTW",""
"100100000000173067","ALGABO PAW PATROL SET CHASE","","","","7791274201271","AL3040004","A50062458","SI","FTW","1","FTW",""
"100100000000173066","ALGABO PAW PATROL SET SKYE","","","","7791274201288","AL3040005","A50062459","SI","FTW","1","FTW",""
"100100000000173698","ALGABO PAW SH 3EN1 CHASE X300","","","","7791274201424","","A50063104","SI","FTW","1","FTW",""
"100100000000173700","ALGABO PAW SH 3EN1 SKYE  X300","","","","7791274201417","","A50063106","SI","FTW","1","FTW",""
"100100000000170954","ALGABO PROT SOL PAW.P F50X120","","","","7791274201219","AL3076001","A50060291","SI","FTW","1","FTW",""
"100100000000063453","ALGABO SALLY COL LOV/PINKX100","","","","7791274003943","AL2832055","A88962393","SI","FTW","1","FTW",""
"878342","ALGABO SALLY CYBER COL ESX 50","ALGABO SA","COLONIA                            (BYN)","ALGABO","7791274192838","AL2832058","A88858022","SI","FTW","1","FTW",""
"884099","ALGABO SALLY SET SH200+B.SPL","ALGABO SA","COLONIA                            (BYN)","ALGABO","7791274193804","AL2832061","A88860851","SI","FTW","1","FTW",""
"100100000000143628","ALGABO SALLY UNIC BOD SPLASH","","","","7791274200465","","A50032069","SI","FTW","1","FTW",""
"100100000000094752","ALGABO SET AVENGER SPIDER","","","","7791274198014","","A88995189","SI","FTW","1","FTW",""
"100100000000170083","ALGABO SET PAW PATROL B125+SH","","","","7791274201202","AL3000001","A50059391","SI","FTW","1","FTW",""
"100100000000066798","ALGABO SET STARWARS BSP+LLAV","","","","7791274005053","AL4000015","A88964896","SI","FTW","1","FTW",""
"100100000000173061","ALGABO SH 0 ONDAS/RIZOSX750ML","","","","7791274201356","","A50062452","SI","FTW","1","FTW",""
"100100000000088419","ALGABO SH AVENGER 2D SURTX350","","","","7791274197185","AL4243401","A88987954","SI","FTW","1","FTW",""
"100100000000147241","ALGABO SH AVENGER 3D     X450","","","","7791274200793","AL4243007","A50035738","SI","FTW","1","FTW",""
"100100000000080959","ALGABO SH AVENGER HULK 3DX300","","","","7791274197277","AL4243002","A88979973","SI","FTW","1","FTW",""
"100100000000084315","ALGABO SH BARBIE         X236","","","","7791274197215","AL5343001","A88983574","SI","FTW","1","FTW",""
"100100000000084340","ALGABO SH HOT WHEELS     X236","","","","7791274197284","AL5143002","A88983587","SI","FTW","1","FTW",""
"100100000000111517","ALGABO SH REFRESC DETOX  X400","","","","7791274198823","","A89010900","SI","FTW","1","FTW",""
"100100000000111515","ALGABO SH REFRESC DETOX  X930","","","","7791274198809","","A89010898","SI","FTW","1","FTW",""
"100100000000063476","ALGABO SH SOY LUNA E/SUA X444","","","","7791274004254","AL4043442","A88962410","SI","FTW","1","FTW",""
"100100000000105072","ALGABO SH SPIDERMAN 2D   X300","","","","7791274198373","","A89005334","SI","FTW","1","FTW",""
"100100000000084341","ALGABO SH STARWARS       X236","","","","7791274197376","AL4043002","A88983588","SI","FTW","1","FTW",""
"100100000000140837","ALGABO STAR WARS BABY SH X320","","","","7791274200168","AL4043005","A50029208","SI","FTW","1","FTW",""
"100100000000126062","ALGABO STAR WARS BABY SP X125","","","","7791274199875","","A50014242","SI","FTW","1","FTW",""
"100100000000119181","ALGABO TOY STORY ALC GEL X30","","","","7791274199226","","A50007180","SI","FTW","1","FTW",""
"100100000000063482","ALGABO VAL BSP SOY LUNA T+COL","","","","7791274004315","AL4000007","A88962416","SI","FTW","1","FTW",""
"920530","ALPARAMIS  BACKYAR AUSTIN  9""","ALPARAMIS","PELUCHE                            (BYN)","ALPARAMIS","7501917246688","B4668","A88869936","SI","FTW","1","FTW",""
