"ID","Producto","Fabricante","Familia","Marca","Código de barras","Troquel","Código externo","Habilitado","Nodo Habilitado","Estado","Nodo","Acciones"
"100100000000085047","INSBRUCK MPS511 SET MANICURA","","","","2017000005117","MPS511","A88983699","SI","FTW","1","FTW",""
"100100000000086266","INSBRUCK MPS512 SET MANICURIA","","","","2017000005124","MPS512","A88983995","SI","FTW","1","FTW",""
"100100000000086267","INSBRUCK MPS513 SET MANICURIA","","","","2017000005131","MPS513","A88983996","SI","FTW","1","FTW",""
"100100000000155961","INSBRUCK MPS514 SET MANICURIA","","","","2017000005148","MPS513","A50044834","SI","FTW","1","FTW",""
"100100000000095854","INSBRUCK MPS600 SET MANIC","","","","2018000006005","MPS600","A88995339","SI","FTW","1","FTW",""
"100100000000067445","INSBRUCK MPS62016 SET MANICUR","","","","2016100620169","MPS62016","A88966264","SI","FTW","1","FTW",""
"100100000000071366","INSBRUCK MPS62017 SET MAN10AR","","","","2016100620176","MPS62017","A88970602","SI","FTW","1","FTW",""
"100100000000071360","INSBRUCK MPS62036SET MANI 6AR","","","","2016100620367","MPS62036","A88970598","SI","FTW","1","FTW",""
"100100000000095856","INSBRUCK MPS700 SET MANIC","","","","2018000007002","MPS700","A88995341","SI","FTW","1","FTW",""
"100100000000060894","INSBRUCK MPS701 SET MANIC 6AR","","","","2015000007018","MPS701","A88960948","SI","FTW","1","FTW",""
"100100000000060895","INSBRUCK MPS702 SET MANIC 6AR","","","","2015000007025","MPS702","A88960949","SI","FTW","1","FTW",""
"100100000000060896","INSBRUCK MPS703 SET MANIC 6AR","","","","2015000007032","MPS703","A88960950","SI","FTW","1","FTW",""
"100100000000060888","INSBRUCK MPS704 SET MANIC 6AR","","","","2015000007049","MPS704","A88960942","SI","FTW","1","FTW",""
"100100000000060889","INSBRUCK MPS705 SET MANIC 6AR","","","","2015000007056","MPS705","A88960943","SI","FTW","1","FTW",""
"100100000000060890","INSBRUCK MPS706 SET MANIC 6AR","","","","2015000007063","MPS706","A88960944","SI","FTW","1","FTW",""
"100100000000060891","INSBRUCK MPS707 SET MANIC 6AR","","","","2015000007070","MPS707","A88960945","SI","FTW","1","FTW",""
"100100000000060897","INSBRUCK MPS708 SET MANIC 6AR","","","","2015000007087","MPS708","A88960951","SI","FTW","1","FTW",""
"100100000000060893","INSBRUCK MPS709 SET MANIC 6AR","","","","2015000007094","MPS709","A88960947","SI","FTW","1","FTW",""
"100100000000060898","INSBRUCK MPS710 SET MANIC 6AR","","","","2015000007100","MPS710","A88960952","SI","FTW","1","FTW",""
"100100000000077958","INSBRUCK MPS711 SET MANIC 6AR","","","","2016500000713","MPS711","A88978201","SI","FTW","1","FTW",""
"100100000000060899","INSBRUCK MPS711 SET MANIC NVO","","","","2015000007117","MPS711","A88960953","SI","FTW","1","FTW",""
"100100000000060921","INSBRUCK MPS712 SET MANIC 5AR","","","","2015000007124","MPS712","A88961038","SI","FTW","1","FTW",""
"100100000000067444","INSBRUCK MPS713 SET MANIC CHI","","","","2016100007137","MPS712","A88966262","SI","FTW","1","FTW",""
"100100000000071358","INSBRUCK MPS714 SET MANIC 6AR","","","","2016100007144","MPS714","A88970596","SI","FTW","1","FTW",""
"100100000000071355","INSBRUCK MPS715 SET MANIC 6AR","","","","2016100007151","MPS715","A88970594","SI","FTW","1","FTW",""
"100100000000071356","INSBRUCK MPS716 SET MANIC 6AR","","","","2016100007168","MPS716","A88970595","SI","FTW","1","FTW",""
"100100000000071354","INSBRUCK MPS717 SET MANIC 6AR","","","","2016100007175","MPS717","A88970593","SI","FTW","1","FTW",""
"100100000000071359","INSBRUCK MPS719 SET MANIC 6AR","","","","2016100007199","MPS719","A88970597","SI","FTW","1","FTW",""
"100100000000071361","INSBRUCK MPS720 SET MANIC 5AR","","","","2016100007205","MPS720","A88970599","SI","FTW","1","FTW",""
"100100000000067443","INSBRUCK MPS721 SET MANIC CHI","","","","2016100007212","MPS721","A88966263","SI","FTW","1","FTW",""
"100100000000071352","INSBRUCK MPS722 SET MANIC 6AR","","","","2016100007229","MPS722","A88970592","SI","FTW","1","FTW",""
"100100000000077962","INSBRUCK MPS724 SET MANIC 5AR","","","","2016100007244","MPS724","A88978204","SI","FTW","1","FTW",""
"100100000000077963","INSBRUCK MPS725 SET MANIC 6AR","","","","2016100007251","MPS725","A88978205","SI","FTW","1","FTW",""
"100100000000077964","INSBRUCK MPS726 SET MANIC 6AR","","","","2016100007268","MPS726","A88978206","SI","FTW","1","FTW",""
"100100000000077965","INSBRUCK MPS727 SET MANIC 5AR","","","","2016100007275","MPS727","A88978207","SI","FTW","1","FTW",""
"100100000000077966","INSBRUCK MPS728 SET MANIC 5AR","","","","2016100007282","MPS728","A88978208","SI","FTW","1","FTW",""
"100100000000077967","INSBRUCK MPS729 SET MANIC 6AR","","","","2016100007299","MPS729","A88978209","SI","FTW","1","FTW",""
"100100000000077968","INSBRUCK MPS730 SET MANIC 6AR","","","","2016100007305","MPS730","A88978210","SI","FTW","1","FTW",""
"100100000000077969","INSBRUCK MPS731 SET MANIC 6AR","","","","2016100007312","MPS731","A88978211","SI","FTW","1","FTW",""
"100100000000077970","INSBRUCK MPS732 SET MANIC 6AR","","","","2017000007326","MPS732","A88978212","SI","FTW","1","FTW",""
"100100000000086245","INSBRUCK MPS733 SET MANIC 6AR","","","","2017000007333","MPS733","A88983975","SI","FTW","1","FTW",""
"100100000000086246","INSBRUCK MPS734 SET MANIC 6AR","","","","2017000007340","MPS734","A88983976","SI","FTW","1","FTW",""
"100100000000086247","INSBRUCK MPS735 SET MANIC 6AR","","","","2017000007357","MPS735","A88983977","SI","FTW","1","FTW",""
"100100000000086248","INSBRUCK MPS736 SET MANIC 6AR","","","","2017000007364","MPS736","A88983978","SI","FTW","1","FTW",""
"100100000000086249","INSBRUCK MPS737 SET MANIC 6AR","","","","2017000007371","MPS737","A88983979","SI","FTW","1","FTW",""
"100100000000086250","INSBRUCK MPS738 SET MANIC 6AR","","","","2017000007388","MPS738","A88983980","SI","FTW","1","FTW",""
"100100000000086251","INSBRUCK MPS739 SET MANIC 6AR","","","","2017000007395","MPS739","A88983981","SI","FTW","1","FTW",""
"100100000000086252","INSBRUCK MPS740 SET MANIC 6AR","","","","2017000007401","MPS740","A88983982","SI","FTW","1","FTW",""
"100100000000086253","INSBRUCK MPS741 SET MANIC 6AR","","","","2017000007418","MPS741","A88983983","SI","FTW","1","FTW",""
"100100000000086254","INSBRUCK MPS742 SET MANIC 6AR","","","","2017000007425","MPS742","A88983984","SI","FTW","1","FTW",""
"100100000000086255","INSBRUCK MPS743 SET MANIC 6AR","","","","2017000007432","MPS743","A88983985","SI","FTW","1","FTW",""
"100100000000095857","INSBRUCK MPS800 SET MANIC","","","","2018000008009","MPS800","A88995342","SI","FTW","1","FTW",""
"100100000000071364","INSBRUCK MPS8117SET MANIC 10A","","","","2016100081175","MPS8117","A88970600","SI","FTW","1","FTW",""
"100100000000060902","INSBRUCK MPS813 SET MANIC 10A","","","","2015000008138","MPS813","A88960957","SI","FTW","1","FTW",""
"100100000000060903","INSBRUCK MPS814 SET MANIC 10A","","","","2015000008145","MPS814","A88960958","SI","FTW","1","FTW",""
"100100000000060920","INSBRUCK MPS815 SET MANIC 9AR","","","","2015000008152","MPS815","A88961039","SI","FTW","1","FTW",""
"100100000000060917","INSBRUCK MPS816 SET MANIC 9AR","","","","2015000008169","MPS816","A88961040","SI","FTW","1","FTW",""
"100100000000060900","INSBRUCK MPS817 SET MANIC 9AR","","","","2015000008176","MPS817","A88960955","SI","FTW","1","FTW",""
"100100000000060901","INSBRUCK MPS818 SET MANIC 9AR","","","","2015000008183","MPS818","A88960956","SI","FTW","1","FTW",""
"100100000000060910","INSBRUCK MPS819 SET MANIC 9AR","","","","2016000008197","MPS819","A88960963","SI","FTW","1","FTW",""
"100100000000060911","INSBRUCK MPS820 SET MANIC 9AR","","","","2016000008203","MPS820","A88960964","SI","FTW","1","FTW",""
"100100000000060912","INSBRUCK MPS821 SET MANIC 9AR","","","","2015000008213","MPS821","A88960966","SI","FTW","1","FTW",""
"100100000000060913","INSBRUCK MPS822 SET MANIC 9AR","","","","2015000008220","MPS822","A88960965","SI","FTW","1","FTW",""
"100100000000060914","INSBRUCK MPS823 SET MANIC 10A","","","","2015000008237","MPS823","A88960967","SI","FTW","1","FTW",""
"100100000000060915","INSBRUCK MPS824 SET MANIC 10A","","","","2015000008244","MPS824","A88960968","SI","FTW","1","FTW",""
"100100000000060916","INSBRUCK MPS825 SET MANIC 10A","","","","2015000008251","MPS825","A88961041","SI","FTW","1","FTW",""
"100100000000077982","INSBRUCK MPS826 SET MANIC 05A","","","","2016000008265","MPS826","A88978220","SI","FTW","1","FTW",""
"100100000000077983","INSBRUCK MPS827 SET MANIC 05A","","","","2016000008272","MPS827","A88978221","SI","FTW","1","FTW",""
"100100000000077971","INSBRUCK MPS828 SET MANIC 08A","","","","2016000008289","MPS828","A88978213","SI","FTW","1","FTW",""
"100100000000077972","INSBRUCK MPS829 SET MANIC 08A","","","","2016000008296","MPS829","A88978214","SI","FTW","1","FTW",""
"100100000000077973","INSBRUCK MPS830 SET MANIC 08A","","","","2016000008302","MPS830","A88978215","SI","FTW","1","FTW",""
"100100000000077974","INSBRUCK MPS831 SET MANIC 08A","","","","2016000008319","MPS831","A88978216","SI","FTW","1","FTW",""
"100100000000077975","INSBRUCK MPS833 SET MANIC 08A","","","","2016000008333","MPS833","A88978217","SI","FTW","1","FTW",""
"100100000000077976","INSBRUCK MPS837 SET MANIC 08A","","","","2016000008371","MPS837","A88978218","SI","FTW","1","FTW",""
"100100000000077977","INSBRUCK MPS838 SET MANIC 08A","","","","2016000008388","MPS838","A88978219","SI","FTW","1","FTW",""
"100100000000090397","INSBRUCK MPS839 SET MANIC 08A","","","","2016000008395","MPS839","A88989209","SI","FTW","1","FTW",""
"100100000000095853","INSBRUCK MPS900 SET MANIC","","","","2018000009006","MPS900","A88995338","SI","FTW","1","FTW",""
"100100000000135693","INSBRUCK MPT200 ORG VALIJA","","","","2019110002000","MPT200","A50024123","SI","FTW","1","FTW",""
"100100000000135692","INSBRUCK MPT300 FUNDA P/VALIJ","","","","2020200003005","MPT300","A50024124","SI","FTW","1","FTW",""
"100100000000135694","INSBRUCK MPT301 FUNDA P/VALIJ","","","","2020200003012","MPT301","A50024125","SI","FTW","1","FTW",""
"100100000000060984","INSBRUCK ORGANIZA/CART CM2013","","","","4401000020184","BCM2013","A88961009","SI","FTW","1","FTW",""
"100100000000060988","INSBRUCK ORGANIZA/CART MPP736","","","","2015000007360","BMPP736","A88961007","SI","FTW","1","FTW",""
"100100000000060986","INSBRUCK ORGANIZA/CART MPP737","","","","2015000007377","BMPP737","A88961008","SI","FTW","1","FTW",""
"100100000000071382","INSBRUCK ORGANIZA/CART MPP754","","","","206110007547","MPP754","A88970615","SI","FTW","1","FTW",""
"100100000000095942","INSBRUCK ORGANIZA/CART MPP759","","","","2016110007592","MPP759","A88995407","SI","FTW","1","FTW",""
"100100000000060997","INSBRUCK ORGANIZADOR   MPP716","","","","2015000007162","MPP716","A88960970","SI","FTW","1","FTW",""
"100100000000086196","INSBRUCK ORGANIZADOR   MPP758","","","","2018110007589","MPP758","A88985539","SI","FTW","1","FTW",""
"100100000000086195","INSBRUCK ORGANIZADOR   MPP772","","","","2017110007728","MPP772","A88985538","SI","FTW","1","FTW",""
"100100000000086199","INSBRUCK ORGANIZADOR   MPP775","","","","2017110007759","MPP775","A88985542","SI","FTW","1","FTW",""
"100100000000086200","INSBRUCK ORGANIZADOR   MPP777","","","","2018110007770","MPP777","A88985543","SI","FTW","1","FTW",""
"100100000000086201","INSBRUCK ORGANIZADOR   MPP778","","","","2018110007787","MPP778","A88985544","SI","FTW","1","FTW",""
"100100000000095943","INSBRUCK ORGANIZADOR   ORG001","","","","2018999000015","ORG-001","A88995409","SI","FTW","1","FTW",""
"100100000000095944","INSBRUCK ORGANIZADOR   ORG002","","","","2018999000022","ORG-002","A88995410","SI","FTW","1","FTW",""
"100100000000095945","INSBRUCK ORGANIZADOR   ORG003","","","","2018999000039","ORG-003","A88995411","SI","FTW","1","FTW",""
"100100000000095946","INSBRUCK ORGANIZADOR   ORG004","","","","2018999000046","ORG-004","A88995412","SI","FTW","1","FTW",""
"100100000000095947","INSBRUCK ORGANIZADOR   ORG005","","","","2018999000046","ORG-005","A88995413","SI","FTW","1","FTW",""
"100100000000060999","INSBRUCK ORGANIZA/VIAJ CM2014","","","","4401000020146","BCM2014","A88960972","SI","FTW","1","FTW",""
"100100000000060996","INSBRUCK ORGANIZA/VIAJ MPP738","","","","2015000007384","BMPP738","A88960969","SI","FTW","1","FTW",""
"100100000000060998","INSBRUCK ORGANIZA/VIAJ MPP739","","","","2015000007391","BMPP739","A88960971","SI","FTW","1","FTW",""
"100100000000130782","INSBRUCK ORGANIZA/VIAJ MPP770","","","","2017110077284","","A50019124","SI","FTW","1","FTW",""
"713111","INSBRUCK PAPEL EMPOLVA X65HOJ","INSBRUCK","MAQUILLAJE                       (PE.AC)","INSBRUCK","4712320100273","BA10027","A88802527","SI","FTW","1","FTW",""
"100100000000066024","INSBRUCK PASTILLERO   MC-1802","","","","2016000018028","MC-1802","A88965761","SI","FTW","1","FTW",""
"100100000000066040","INSBRUCK PEINE 01 16 CM","","","","5000010000019","PEINE01","A88965767","SI","FTW","1","FTW",""
"100100000000066041","INSBRUCK PEINE 02 20 CM","","","","5000010000026","PEINE02","A88965768","SI","FTW","1","FTW",""
"100100000000066043","INSBRUCK PEINE 03 20 CM","","","","5000010000033","PEINE03","A88965769","SI","FTW","1","FTW",""
"100100000000066044","INSBRUCK PEINE 04 18 CM","","","","5000010000040","PEINE04","A88965770","SI","FTW","1","FTW",""
"100100000000066046","INSBRUCK PEINE 05 12 CM","","","","5000010000057","PEINE05","A88965771","SI","FTW","1","FTW",""
"100100000000066047","INSBRUCK PEINE 06 14 CM","","","","5000010000064","PEINE06","A88965772","SI","FTW","1","FTW",""
"100100000000066049","INSBRUCK PEINE 07 22 CM","","","","5000010000071","PEINE07","A88965773","SI","FTW","1","FTW",""
"100100000000071381","INSBRUCK PEINE 08 14.5 CM","","","","5000010000088","PEINE08","A88970614","SI","FTW","1","FTW",""
"100100000000071380","INSBRUCK PEINE 09 14.5 CM","","","","5000010000095","PEINE09","A88970613","SI","FTW","1","FTW",""
"100100000000086178","INSBRUCK PEINE 10","","","","5000010000101","PEINE10","A88985529","SI","FTW","1","FTW",""
"100100000000031234","INSBRUCK PERFUMERO    MC-1480","","","","6000054314805","BMC1480","A88930967","SI","FTW","1","FTW",""
"100100000000031235","INSBRUCK PERFUMERO    MC-1481","","","","6000054314812","BMC1481","A88930968","SI","FTW","1","FTW",""
"100100000000031236","INSBRUCK PERFUMERO    MC-1482","","","","6000054314829","BMC1482","A88930969","SI","FTW","1","FTW",""
"713112","INSBRUCK PIEDR POMEZ","INSBRUCK","PIEDRA                           (PE.AC)","INSBRUCK","4712320101225","A10122","A88802528","SI","FTW","1","FTW",""
"713113","INSBRUCK PINCEL LAB 083","INSBRUCK","MAQUILLAJE                       (PE.AC)","INSBRUCK","4712320100839","BA10083","A88802529","SI","FTW","1","FTW",""
"713114","INSBRUCK PINCEL LAB RETRACT","INSBRUCK","MAQUILLAJE                       (PE.AC)","INSBRUCK","4712320100778","A10077","A88802530","SI","FTW","1","FTW",""
"713115","INSBRUCK PINCEL P/CEJAS 084","INSBRUCK","MAQUILLAJE                       (PE.AC)","INSBRUCK","4712320100846","BA10084","A88802531","SI","FTW","1","FTW",""
"713116","INSBRUCK PINCEL P/MAQUILLAJE","INSBRUCK","MAQUILLAJE                       (PE.AC)","INSBRUCK","4712320101157","BA10115","A88802532","SI","FTW","1","FTW",""
"713117","INSBRUCK PINCEL P/SOMBRA","INSBRUCK","MAQUILLAJE                       (PE.AC)","INSBRUCK","4712320103120","A10312","A88802533","SI","FTW","1","FTW",""
"1010963","INSBRUCK PINZ DEP EST MC-9905","","","","0400055510170","","A88896977","SI","FTW","1","FTW",""
"100100000000035249","INSBRUCK PINZ DEP EXHIB X48UN","","","","6000054310166","BMC1016","A88935284","SI","FTW","1","FTW",""
"100100000000001885","INSBRUCK PINZ FEM DUO MC-094","","","","6931347136937","BMC094","A88902176","SI","FTW","1","FTW",""
"100100000000001884","INSBRUCK PINZ FEM ESM MC-093","","","","6931347136937","BMC093","A88902175","SI","FTW","1","FTW",""
"1010954","INSBRUCK PINZA CJAX24  MC-009","","","","0400055510088","","A88896968","SI","FTW","1","FTW",""
"1010960","INSBRUCK PINZA DEP EST MC-861","","","","0400055510149","MC861","A88896974","SI","FTW","1","FTW",""
"100100000000086275","INSBRUCK PINZA DEPIL  MC-1035","","","","2017333310353","MC-1035","A88984002","SI","FTW","1","FTW",""
"100100000000086276","INSBRUCK PINZA DEPIL  MC-1036","","","","2017333310360","MC-1036","A88984003","SI","FTW","1","FTW",""
"100100000000086277","INSBRUCK PINZA DEPIL  MC-1037","","","","2017333310377","MC-1037","A88984004","SI","FTW","1","FTW",""
"100100000000090398","INSBRUCK PINZA DEPIL  MC-1043","","","","2017333310438","MC-1043","A88989210","SI","FTW","1","FTW",""
"100100000000090399","INSBRUCK PINZA DEPIL  MC-1044","","","","2017333310445","MC-1044","A88989211","SI","FTW","1","FTW",""
"100100000000086278","INSBRUCK PINZA DEPIL  MC-9906","","","","2017333399068","MC-9906","A88984005","SI","FTW","1","FTW",""
"100100000000001883","INSBRUCK PINZA ESMALTA MC-085","","","","6927433628615","BMC085","A88902174","SI","FTW","1","FTW",""
"100100000000086197","INSBRUCK PORTA PASAPOR MPP774","","","","2017110007742","MPP774","A88985540","SI","FTW","1","FTW",""
"100100000000095938","INSBRUCK PORTA PASAPOR MPP781","","","","2017110007810","MPP781","A88995403","SI","FTW","1","FTW",""
"100100000000095939","INSBRUCK PORTA PASAPOR MPP782","","","","2017110007827","MPP782","A88995404","SI","FTW","1","FTW",""
"100100000000095941","INSBRUCK PORTA PASAPOR MPP783","","","","2017110007834","MPP783","A88995406","SI","FTW","1","FTW",""
"100100000000095940","INSBRUCK PORTA PASAPOR MPP784","","","","2017110007841","MPP784","A88995405","SI","FTW","1","FTW",""
"100100000000141919","INSBRUCK PORTACOSMET  MPP 883","","","","2019111000883","MPP-883","A50030320","SI","FTW","1","FTW",""
"100100000000115677","INSBRUCK PORTACOSMET  MPP1000","","","","2020110010001","MPP-1000","A50003639","SI","FTW","1","FTW",""
"100100000000120991","INSBRUCK PORTACOSMET  MPP1001","","","","2020110010018","MPP-1001","A50009018","SI","FTW","1","FTW",""
"100100000000120992","INSBRUCK PORTACOSMET  MPP1002","","","","2020110100023","MPP-1002","A50009019","SI","FTW","1","FTW",""
"100100000000115678","INSBRUCK PORTACOSMET  MPP1003","","","","2020110010032","MPP-1003","A50003640","SI","FTW","1","FTW",""
"100100000000115679","INSBRUCK PORTACOSMET  MPP1004","","","","2020110010049","MPP-1004","A50003641","SI","FTW","1","FTW",""
"100100000000115680","INSBRUCK PORTACOSMET  MPP1005","","","","2020110010056","MPP-1005","A50003642","SI","FTW","1","FTW",""
"100100000000120993","INSBRUCK PORTACOSMET  MPP1006","","","","2020110010063","MPP-1006","A50009020","SI","FTW","1","FTW",""
"100100000000168158","INSBRUCK PORTACOSMET  MPP1103","","","","2020110011039","MPP-1103","A50057470","SI","FTW","1","FTW",""
"100100000000192077","INSBRUCK PORTACOSMET  MPP1104","INSBRUCK","PORTA COSMETICO /ORGANIZ CARTERA (PE.AC)","INSBRUCK","2020110011046","MPP-1104","A50073296","SI","FTW","1","FTW",""
"100100000000192078","INSBRUCK PORTACOSMET  MPP1107","INSBRUCK","PORTA COSMETICO /ORGANIZ CARTERA (PE.AC)","INSBRUCK","2020110011077","MPP-1107","A50073295","SI","FTW","1","FTW",""
"100100000000168157","INSBRUCK PORTACOSMET  MPP1109","","","","2020110011091","MPP-1109","A50057468","SI","FTW","1","FTW",""
"100100000000168159","INSBRUCK PORTACOSMET  MPP1110","","","","2020110011107","MPP-1110","A50057471","SI","FTW","1","FTW",""
"100100000000168148","INSBRUCK PORTACOSMET  MPP1111","","","","2023110011115","MPP-1111","A50057459","SI","FTW","1","FTW",""
"100100000000168149","INSBRUCK PORTACOSMET  MPP1112","","","","2023110011122","MPP-1112","A50057461","SI","FTW","1","FTW",""
"100100000000168150","INSBRUCK PORTACOSMET  MPP1113","","","","2023110011139","MPP-1113","A50057462","SI","FTW","1","FTW",""
"100100000000168151","INSBRUCK PORTACOSMET  MPP1114","","","","2023110011146","MPP-1114","A50057463","SI","FTW","1","FTW",""
"100100000000168152","INSBRUCK PORTACOSMET  MPP1115","","","","2023110011153","MPP-1115","A50057464","SI","FTW","1","FTW",""
"100100000000168154","INSBRUCK PORTACOSMET  MPP1117","","","","2023110011177","MPP-1117","A50057465","SI","FTW","1","FTW",""
"100100000000168153","INSBRUCK PORTACOSMET  MPP1118","","","","2023110011184","MPP-1118","A50057466","SI","FTW","1","FTW",""
"100100000000192072","INSBRUCK PORTACOSMET  MPP1119","INSBRUCK","PORTA COSMETICO /ORGANIZ CARTERA (PE.AC)","INSBRUCK","2023110011191","MPP-1119","A50073290","SI","FTW","1","FTW",""
"100100000000168155","INSBRUCK PORTACOSMET  MPP1120","","","","2023110011207","MPP-1120","A50057467","SI","FTW","1","FTW",""
"100100000000192074","INSBRUCK PORTACOSMET  MPP1122","INSBRUCK","PORTA COSMETICO /ORGANIZ CARTERA (PE.AC)","INSBRUCK","2024110011228","MPP-1122","A50073291","SI","FTW","1","FTW",""
"100100000000192073","INSBRUCK PORTACOSMET  MPP1126","INSBRUCK","PORTA COSMETICO /ORGANIZ CARTERA (PE.AC)","INSBRUCK","2024110011266","MPP-1126","A50073292","SI","FTW","1","FTW",""
"100100000000192075","INSBRUCK PORTACOSMET  MPP1128","INSBRUCK","PORTA COSMETICO /ORGANIZ CARTERA (PE.AC)","INSBRUCK","2024110011280","MPP-1128","A50073293","SI","FTW","1","FTW",""
"100100000000192076","INSBRUCK PORTACOSMET  MPP1129","INSBRUCK","PORTA COSMETICO /ORGANIZ CARTERA (PE.AC)","INSBRUCK","2024110011297","MPP-1129","A50073294","SI","FTW","1","FTW",""
"100100000000115674","INSBRUCK PORTACOSMET  MPP2000","","","","2020110020000","MPP-2000","A50003636","SI","FTW","1","FTW",""
"100100000000120990","INSBRUCK PORTACOSMET  MPP2001","","","","2020110020017","MPP-2001","A50009017","SI","FTW","1","FTW",""
"100100000000115675","INSBRUCK PORTACOSMET  MPP2002","","","","2020110020024","MPP-2002","A50003637","SI","FTW","1","FTW",""
"100100000000115676","INSBRUCK PORTACOSMET  MPP2003","","","","2020110020031","MPP-2003","A50003638","SI","FTW","1","FTW",""
"100100000000120988","INSBRUCK PORTACOSMET  MPP3000","","","","2020110030009","MPP-3000","A50009015","SI","FTW","1","FTW",""
"100100000000115673","INSBRUCK PORTACOSMET  MPP3001","","","","2020110030016","MPP-3001","A50003635","SI","FTW","1","FTW",""
"100100000000120989","INSBRUCK PORTACOSMET  MPP3002","","","","2020110030023","MPP-3002","A50009016","SI","FTW","1","FTW",""
"100100000000168156","{INSBRUCK PORTACOSMET MPP1102","","","","2020110011022","MPP-1102","A50057469","SI","FTW","3","FTW",""
"100100000000071874","INSBRUCK PORTACOSMETI MPP748A","","","","2016110007486","BMPP748A","A88970857","SI","FTW","1","FTW",""
"100100000000078043","INSBRUCK PORTACOSMETI MPP748B","","","","2016111107482","MPP748B","A88978262","SI","FTW","1","FTW",""
"100100000000071875","INSBRUCK PORTACOSMETI MPP748C","","","","2016111107482","BMPP748C","A88970858","SI","FTW","1","FTW",""
"100100000000061018","INSBRUCK PORTACOSMETIC MC2011","","","","4401000020238","MC-2011","A88960984","SI","FTW","1","FTW",""
"100100000000061021","INSBRUCK PORTACOSMETIC MC2017","","","","4401000020153","MC-2017","A88960987","SI","FTW","1","FTW",""
"100100000000061078","INSBRUCK PORTACOSMETIC MC2019","","","","","MC-2019","A88961080","SI","FTW","1","FTW",""
"100100000000061019","INSBRUCK PORTACOSMETIC MC2029","","","","4401000020290","BMC2029","A88960986","SI","FTW","1","FTW",""
"100100000000061001","INSBRUCK PORTACOSMETIC MPP715","","","","2015000007155","BMPP715","A88960973","SI","FTW","1","FTW",""
"100100000000061002","INSBRUCK PORTACOSMETIC MPP718","","","","2015000007186","MPP718","A88960974","SI","FTW","1","FTW",""
"100100000000061016","INSBRUCK PORTACOSMETIC MPP719","","","","2015000007193","MPP719","A88960982","SI","FTW","1","FTW",""
"100100000000061017","INSBRUCK PORTACOSMETIC MPP720","","","","2015000007209","MPP720","A88960983","SI","FTW","1","FTW",""
"100100000000061014","INSBRUCK PORTACOSMETIC MPP721","","","","2015000007216","MPP721","A88960981","SI","FTW","1","FTW",""
"100100000000061008","INSBRUCK PORTACOSMETIC MPP722","","","","2015000007223","MPP722","A88960977","SI","FTW","1","FTW",""
"100100000000061003","INSBRUCK PORTACOSMETIC MPP723","","","","2015000007230","BMPP723","A88960975","SI","FTW","1","FTW",""
"100100000000061012","INSBRUCK PORTACOSMETIC MPP725","","","","2015000007254","BMPP725","A88960980","SI","FTW","1","FTW",""
"100100000000061007","INSBRUCK PORTACOSMETIC MPP726","","","","2015000007261","BMPP726","A88960976","SI","FTW","1","FTW",""
"100100000000061010","INSBRUCK PORTACOSMETIC MPP727","","","","2015000007278","MPP727","A88960979","SI","FTW","1","FTW",""
"100100000000061005","INSBRUCK PORTACOSMETIC MPP728","","","","2015000007247","BMPP728","A88960978","SI","FTW","1","FTW",""
"100100000000071383","INSBRUCK PORTACOSMETIC MPP739","","","","2016110007394","MPP739","A88970616","SI","FTW","1","FTW",""
"100100000000078035","INSBRUCK PORTACOSMETIC MPP742","","","","2016110007424","MPP742","A88978257","SI","FTW","1","FTW",""
"100100000000078036","INSBRUCK PORTACOSMETIC MPP743","","","","2016110007431","MPP743","A88978258","SI","FTW","1","FTW",""
"100100000000071873","INSBRUCK PORTACOSMETIC MPP744","","","","2016110007448","BMPP744","A88970856","SI","FTW","1","FTW",""
"100100000000078037","INSBRUCK PORTACOSMETIC MPP745","","","","2016110007455","MPP745","A88978259","SI","FTW","1","FTW",""
"100100000000078038","INSBRUCK PORTACOSMETIC MPP746","","","","2016110007462","MPP746","A88978260","SI","FTW","1","FTW",""
"100100000000078039","INSBRUCK PORTACOSMETIC MPP747","","","","2016110007479","MPP747","A88978261","SI","FTW","1","FTW",""
"100100000000071876","INSBRUCK PORTACOSMETIC MPP751","","","","2016110007516","BMPP751","A88970859","SI","FTW","1","FTW",""
"100100000000071877","INSBRUCK PORTACOSMETIC MPP758","","","","2016110007585","MPP758","A88970860","SI","FTW","1","FTW",""
"100100000000086181","INSBRUCK PORTACOSMETIC MPP761","","","","2017110007612","MPP761","A88985530","SI","FTW","1","FTW",""
"100100000000100451","INSBRUCK PORTACOSMETIC MPP762","","","","2017110007629","MPP762","A89000243","SI","FTW","1","FTW",""
"100100000000086182","INSBRUCK PORTACOSMETIC MPP763","","","","2017110007636","MPP763","A88985532","SI","FTW","1","FTW",""
"100100000000086183","INSBRUCK PORTACOSMETIC MPP764","","","","2017110007643","MPP764","A88985533","SI","FTW","1","FTW",""
"100100000000086184","INSBRUCK PORTACOSMETIC MPP765","","","","2017110007650","MPP765","A88985534","SI","FTW","1","FTW",""
"100100000000086185","INSBRUCK PORTACOSMETIC MPP768","","","","2017110007681","MPP768","A88985535","SI","FTW","1","FTW",""
"100100000000086186","INSBRUCK PORTACOSMETIC MPP769","","","","2017110007698","MPP769","A88985536","SI","FTW","1","FTW",""
"100100000000086194","INSBRUCK PORTACOSMETIC MPP770","","","","2017110007704","MPP770","A88985537","SI","FTW","1","FTW",""
